utc_timestamp,BE_temperature,BE_radiation_direct_horizontal,BE_radiation_diffuse_horizontal
2019-01-01T00:00:00Z,5.75,0,0
2019-01-01T01:00:00Z,5.733,0,0
2019-01-01T02:00:00Z,5.761,0,0
2019-01-01T03:00:00Z,5.806,0,0
2019-01-01T04:00:00Z,5.88,0,0
2019-01-01T05:00:00Z,5.905,0,0
2019-01-01T06:00:00Z,5.99,0,0
2019-01-01T07:00:00Z,6.1,0.00170722619445,0.184092773806
2019-01-01T08:00:00Z,6.317,0.108146483893,9.41555351611
2019-01-01T09:00:00Z,6.619,0.301739539664,23.7037604603
2019-01-01T10:00:00Z,6.924,0.443516280588,33.7222837194
2019-01-01T11:00:00Z,7.265,0.536348799557,38.9171512004
2019-01-01T12:00:00Z,7.664,1.06430004673,54.0259999533
2019-01-01T13:00:00Z,7.943,1.58024753501,55.699352465
2019-01-01T14:00:00Z,7.819,2.15392967433,44.9720703257
2019-01-01T15:00:00Z,6.774,0.318534785959,7.51016521404
2019-01-01T16:00:00Z,5.692,0,0
2019-01-01T17:00:00Z,4.938,0,0
2019-01-01T18:00:00Z,4.683,0,0
2019-01-01T19:00:00Z,4.65,0,0
2019-01-01T20:00:00Z,4.419,0,0
2019-01-01T21:00:00Z,4.201,0,0
2019-01-01T22:00:00Z,3.954,0,0
2019-01-01T23:00:00Z,3.444,0,0
2019-01-02T00:00:00Z,2.648,0,0
2019-01-02T01:00:00Z,2.257,0,0
2019-01-02T02:00:00Z,2.113,0,0
2019-01-02T03:00:00Z,2.11,0,0
2019-01-02T04:00:00Z,2.23,0,0
2019-01-02T05:00:00Z,2.364,0,0
2019-01-02T06:00:00Z,2.488,0,0
2019-01-02T07:00:00Z,2.365,0.0624329731318,0.822667026868
2019-01-02T08:00:00Z,3.007,9.49036622365,36.8114337764
2019-01-02T09:00:00Z,4.333,51.8417018633,77.9148981367
2019-01-02T10:00:00Z,5.551,102.383881115,94.1979188851
2019-01-02T11:00:00Z,6.443,128.45131748,98.7090825204
2019-01-02T12:00:00Z,6.695,119.297115373,96.1654846265
2019-01-02T13:00:00Z,6.495,85.1475978678,84.0104021322
2019-01-02T14:00:00Z,5.578,23.2290275515,57.7773724485
2019-01-02T15:00:00Z,3.411,1.28408057869,8.96271942131
2019-01-02T16:00:00Z,2.427,0,0
2019-01-02T17:00:00Z,1.836,0,0
2019-01-02T18:00:00Z,1.229,0,0
2019-01-02T19:00:00Z,0.709,0,0
2019-01-02T20:00:00Z,0.359,0,0
2019-01-02T21:00:00Z,0.21,0,0
2019-01-02T22:00:00Z,0.286,0,0
2019-01-02T23:00:00Z,0.49,0,0
2019-01-03T00:00:00Z,0.688,0,0
2019-01-03T01:00:00Z,0.73,0,0
2019-01-03T02:00:00Z,0.713,0,0
2019-01-03T03:00:00Z,0.784,0,0
2019-01-03T04:00:00Z,0.774,0,0
2019-01-03T05:00:00Z,0.679,0,0
2019-01-03T06:00:00Z,0.613,0,0
2019-01-03T07:00:00Z,0.533,0.0276952174497,0.69720478255
2019-01-03T08:00:00Z,1.371,4.06467687695,34.4070231231
2019-01-03T09:00:00Z,3.289,19.5455463303,84.1670536697
2019-01-03T10:00:00Z,4.402,32.5596135476,114.774586452
2019-01-03T11:00:00Z,5.344,51.1178057012,130.095494299
2019-01-03T12:00:00Z,5.684,47.1577697716,125.348830228
2019-01-03T13:00:00Z,5.526,21.2672857987,97.4986142013
2019-01-03T14:00:00Z,4.837,7.43677713584,54.5104228642
2019-01-03T15:00:00Z,3.07,0.714423993702,8.6606760063
2019-01-03T16:00:00Z,2.333,0,0
2019-01-03T17:00:00Z,2.108,0,0
2019-01-03T18:00:00Z,1.806,0,0
2019-01-03T19:00:00Z,1.35,0,0
2019-01-03T20:00:00Z,0.883,0,0
2019-01-03T21:00:00Z,0.545,0,0
2019-01-03T22:00:00Z,0.671,0,0
2019-01-03T23:00:00Z,0.93,0,0
2019-01-04T00:00:00Z,1.236,0,0
2019-01-04T01:00:00Z,1.265,0,0
2019-01-04T02:00:00Z,1.247,0,0
2019-01-04T03:00:00Z,1.187,0,0
2019-01-04T04:00:00Z,1.101,0,0
2019-01-04T05:00:00Z,1.054,0,0
2019-01-04T06:00:00Z,1.058,0,0
2019-01-04T07:00:00Z,1.141,0.0122507612512,0.571549238749
2019-01-04T08:00:00Z,1.856,0.851827159494,23.2242728405
2019-01-04T09:00:00Z,3.013,3.45128277643,60.8221172236
2019-01-04T10:00:00Z,3.72,11.0495707161,103.664529284
2019-01-04T11:00:00Z,4.251,24.362932275,131.908367725
2019-01-04T12:00:00Z,4.238,17.0579962815,119.549203719
2019-01-04T13:00:00Z,3.923,7.03756455809,84.0551354419
2019-01-04T14:00:00Z,3.396,2.01697358111,41.4730264189
2019-01-04T15:00:00Z,2.697,0.160404830756,5.65629516924
2019-01-04T16:00:00Z,2.203,0,0
2019-01-04T17:00:00Z,1.946,0,0
2019-01-04T18:00:00Z,1.826,0,0
2019-01-04T19:00:00Z,1.982,0,0
2019-01-04T20:00:00Z,2.213,0,0
2019-01-04T21:00:00Z,2.53,0,0
2019-01-04T22:00:00Z,2.878,0,0
2019-01-04T23:00:00Z,3.217,0,0
2019-01-05T00:00:00Z,3.525,0,0
2019-01-05T01:00:00Z,3.791,0,0
2019-01-05T02:00:00Z,4.027,0,0
2019-01-05T03:00:00Z,4.125,0,0
2019-01-05T04:00:00Z,4.156,0,0
2019-01-05T05:00:00Z,4.186,0,0
2019-01-05T06:00:00Z,4.295,0,0
2019-01-05T07:00:00Z,4.508,0.00557549085643,0.411024509144
2019-01-05T08:00:00Z,4.888,0.451290761562,19.1932092384
2019-01-05T09:00:00Z,5.389,1.60792488341,49.6987751166
2019-01-05T10:00:00Z,5.819,2.98061935034,75.0062806497
2019-01-05T11:00:00Z,6.106,4.55008174221,92.9513182578
2019-01-05T12:00:00Z,6.138,4.57457427159,90.5226257284
2019-01-05T13:00:00Z,5.902,3.20287793593,70.4720220641
2019-01-05T14:00:00Z,5.407,1.38705576898,38.507344231
2019-01-05T15:00:00Z,4.665,0.155011423611,6.05518857639
2019-01-05T16:00:00Z,4.135,0,0
2019-01-05T17:00:00Z,3.764,0,0
2019-01-05T18:00:00Z,3.511,0,0
2019-01-05T19:00:00Z,3.272,0,0
2019-01-05T20:00:00Z,3.131,0,0
2019-01-05T21:00:00Z,3.147,0,0
2019-01-05T22:00:00Z,3.149,0,0
2019-01-05T23:00:00Z,3.119,0,0
2019-01-06T00:00:00Z,3.041,0,0
2019-01-06T01:00:00Z,2.913,0,0
2019-01-06T02:00:00Z,2.799,0,0
2019-01-06T03:00:00Z,2.662,0,0
2019-01-06T04:00:00Z,2.566,0,0
2019-01-06T05:00:00Z,2.547,0,0
2019-01-06T06:00:00Z,2.474,0,0
2019-01-06T07:00:00Z,2.375,0.0171765630379,0.713823436962
2019-01-06T08:00:00Z,3.066,1.4772116166,28.3888883834
2019-01-06T09:00:00Z,4.38,5.82967928525,70.7859207147
2019-01-06T10:00:00Z,5.182,11.9434457456,105.229054254
2019-01-06T11:00:00Z,5.862,17.8641387911,123.869261209
2019-01-06T12:00:00Z,6.248,20.960993879,123.621006121
2019-01-06T13:00:00Z,6.24,13.7918991303,97.3403008697
2019-01-06T14:00:00Z,5.506,4.71300355233,52.9558964477
2019-01-06T15:00:00Z,3.944,0.360148074777,7.86775192522
2019-01-06T16:00:00Z,3.375,0,0
2019-01-06T17:00:00Z,3.223,0,0
2019-01-06T18:00:00Z,3.001,0,0
2019-01-06T19:00:00Z,2.9,0,0
2019-01-06T20:00:00Z,2.676,0,0
2019-01-06T21:00:00Z,2.399,0,0
2019-01-06T22:00:00Z,2.284,0,0
2019-01-06T23:00:00Z,2.226,0,0
2019-01-07T00:00:00Z,1.967,0,0
2019-01-07T01:00:00Z,1.724,0,0
2019-01-07T02:00:00Z,1.887,0,0
2019-01-07T03:00:00Z,2.297,0,0
2019-01-07T04:00:00Z,2.466,0,0
2019-01-07T05:00:00Z,2.433,0,0
2019-01-07T06:00:00Z,2.417,0,0
2019-01-07T07:00:00Z,2.697,0.0146170811533,0.797182918847
2019-01-07T08:00:00Z,3.612,0.495828705361,20.5541712946
2019-01-07T09:00:00Z,4.855,1.9013644909,54.4134355091
2019-01-07T10:00:00Z,5.745,3.4910343876,81.6989656124
2019-01-07T11:00:00Z,6.382,3.21637320379,85.1001267962
2019-01-07T12:00:00Z,6.712,2.02551402956,70.3990859704
2019-01-07T13:00:00Z,6.761,0.898465309987,44.30473469
2019-01-07T14:00:00Z,6.638,0.491141372421,26.3038586276
2019-01-07T15:00:00Z,6.419,0.0725402978395,4.61965970216
2019-01-07T16:00:00Z,6.448,0,0
2019-01-07T17:00:00Z,6.663,0,0
2019-01-07T18:00:00Z,6.955,0,0
2019-01-07T19:00:00Z,7.112,0,0
2019-01-07T20:00:00Z,7.169,0,0
2019-01-07T21:00:00Z,7.45,0,0
2019-01-07T22:00:00Z,7.732,0,0
2019-01-07T23:00:00Z,7.94,0,0
2019-01-08T00:00:00Z,7.793,0,0
2019-01-08T01:00:00Z,7.135,0,0
2019-01-08T02:00:00Z,6.263,0,0
2019-01-08T03:00:00Z,5.558,0,0
2019-01-08T04:00:00Z,5.089,0,0
2019-01-08T05:00:00Z,4.92,0,0
2019-01-08T06:00:00Z,4.986,0,0
2019-01-08T07:00:00Z,5.208,0.0340411594917,1.13945884051
2019-01-08T08:00:00Z,5.646,0.929185352856,24.6084146471
2019-01-08T09:00:00Z,6.215,4.2268898094,66.2907101906
2019-01-08T10:00:00Z,6.777,10.1421541808,104.274145819
2019-01-08T11:00:00Z,7.096,11.0658926022,113.088907398
2019-01-08T12:00:00Z,7.286,18.2583373215,123.938462678
2019-01-08T13:00:00Z,7.193,11.9329408573,96.5796591427
2019-01-08T14:00:00Z,6.774,4.47130884038,53.6239911596
2019-01-08T15:00:00Z,6.091,0.463052357898,9.2141476421
2019-01-08T16:00:00Z,5.498,0,0
2019-01-08T17:00:00Z,5.117,0,0
2019-01-08T18:00:00Z,4.808,0,0
2019-01-08T19:00:00Z,4.521,0,0
2019-01-08T20:00:00Z,4.245,0,0
2019-01-08T21:00:00Z,4.02,0,0
2019-01-08T22:00:00Z,3.814,0,0
2019-01-08T23:00:00Z,3.622,0,0
2019-01-09T00:00:00Z,3.649,0,0
2019-01-09T01:00:00Z,3.661,0,0
2019-01-09T02:00:00Z,3.64,0,0
2019-01-09T03:00:00Z,3.54,0,0
2019-01-09T04:00:00Z,3.338,0,0
2019-01-09T05:00:00Z,3.16,0,0
2019-01-09T06:00:00Z,3.045,0,0
2019-01-09T07:00:00Z,2.914,0.0281357701302,0.96206422987
2019-01-09T08:00:00Z,3.148,2.37517030722,32.2431296928
2019-01-09T09:00:00Z,3.837,11.3247877751,80.1819122249
2019-01-09T10:00:00Z,4.622,24.7946171632,114.509082837
2019-01-09T11:00:00Z,5.375,65.3504995417,132.087500458
2019-01-09T12:00:00Z,5.863,99.5558725396,116.61892746
2019-01-09T13:00:00Z,5.933,79.7510560605,96.3568439395
2019-01-09T14:00:00Z,5.323,27.5719020722,65.8478979278
2019-01-09T15:00:00Z,3.929,1.71539305874,12.3351069413
2019-01-09T16:00:00Z,2.945,0,0
2019-01-09T17:00:00Z,2.35,0,0
2019-01-09T18:00:00Z,1.542,0,0
2019-01-09T19:00:00Z,0.969,0,0
2019-01-09T20:00:00Z,0.497,0,0
2019-01-09T21:00:00Z,0.347,0,0
2019-01-09T22:00:00Z,0.317,0,0
2019-01-09T23:00:00Z,0.049,0,0
2019-01-10T00:00:00Z,-0.234,0,0
2019-01-10T01:00:00Z,-0.334,0,0
2019-01-10T02:00:00Z,-0.734,0,0
2019-01-10T03:00:00Z,-0.938,0,0
2019-01-10T04:00:00Z,-0.749,0,0
2019-01-10T05:00:00Z,-0.474,0,0
2019-01-10T06:00:00Z,-0.376,0,0
2019-01-10T07:00:00Z,-0.387,0.0196796066936,0.998320393306
2019-01-10T08:00:00Z,0.312,0.876464528385,25.8985354716
2019-01-10T09:00:00Z,1.494,2.71042606201,60.373673938
2019-01-10T10:00:00Z,2.362,4.02411398611,83.0437860139
2019-01-10T11:00:00Z,2.961,5.30790151419,97.3294984858
2019-01-10T12:00:00Z,3.443,6.23221620608,99.6610837939
2019-01-10T13:00:00Z,3.567,5.21771560831,81.8766843917
2019-01-10T14:00:00Z,3.088,3.79284969511,54.0974503049
2019-01-10T15:00:00Z,1.658,0.582703556326,10.9343964437
2019-01-10T16:00:00Z,0.98,0,0
2019-01-10T17:00:00Z,0.863,0,0
2019-01-10T18:00:00Z,1.029,0,0
2019-01-10T19:00:00Z,1.154,0,0
2019-01-10T20:00:00Z,1.179,0,0
2019-01-10T21:00:00Z,1.248,0,0
2019-01-10T22:00:00Z,1.422,0,0
2019-01-10T23:00:00Z,1.691,0,0
2019-01-11T00:00:00Z,1.975,0,0
2019-01-11T01:00:00Z,2.203,0,0
2019-01-11T02:00:00Z,2.415,0,0
2019-01-11T03:00:00Z,2.697,0,0
2019-01-11T04:00:00Z,3.076,0,0
2019-01-11T05:00:00Z,3.527,0,0
2019-01-11T06:00:00Z,3.933,0,0
2019-01-11T07:00:00Z,4.208,0.00346373273868,0.376236267261
2019-01-11T08:00:00Z,4.667,0.181995484236,13.3194045158
2019-01-11T09:00:00Z,5.363,0.700472926077,36.8970270739
2019-01-11T10:00:00Z,6.091,1.90090654952,66.9447934505
2019-01-11T11:00:00Z,6.719,3.61456461836,90.1038353816
2019-01-11T12:00:00Z,7.125,4.97340488891,97.2611951111
2019-01-11T13:00:00Z,7.154,4.31878358908,81.7486164109
2019-01-11T14:00:00Z,6.777,1.5752046459,43.2795953541
2019-01-11T15:00:00Z,6.147,0.148391330289,6.94690866971
2019-01-11T16:00:00Z,5.862,0,0
2019-01-11T17:00:00Z,5.748,0,0
2019-01-11T18:00:00Z,5.551,0,0
2019-01-11T19:00:00Z,5.332,0,0
2019-01-11T20:00:00Z,5.108,0,0
2019-01-11T21:00:00Z,4.797,0,0
2019-01-11T22:00:00Z,4.558,0,0
2019-01-11T23:00:00Z,4.226,0,0
2019-01-12T00:00:00Z,4.013,0,0
2019-01-12T01:00:00Z,3.869,0,0
2019-01-12T02:00:00Z,3.815,0,0
2019-01-12T03:00:00Z,3.738,0,0
2019-01-12T04:00:00Z,3.683,0,0
2019-01-12T05:00:00Z,3.667,0,0
2019-01-12T06:00:00Z,3.724,0,0
2019-01-12T07:00:00Z,3.858,0.0180885734656,1.15311142653
2019-01-12T08:00:00Z,4.223,0.97325889815,30.1685411019
2019-01-12T09:00:00Z,4.955,2.27046073874,62.6779392613
2019-01-12T10:00:00Z,5.732,1.48059754131,63.7628024587
2019-01-12T11:00:00Z,6.339,0.50094536273,39.7991546373
2019-01-12T12:00:00Z,6.657,0.214098539041,23.680001461
2019-01-12T13:00:00Z,6.893,0.0881238941133,11.8364761059
2019-01-12T14:00:00Z,7.146,0.0714733039283,9.07942669607
2019-01-12T15:00:00Z,7.239,0.0414430168728,4.12085698313
2019-01-12T16:00:00Z,7.02,0,0
2019-01-12T17:00:00Z,6.804,0,0
2019-01-12T18:00:00Z,6.662,0,0
2019-01-12T19:00:00Z,6.507,0,0
2019-01-12T20:00:00Z,6.312,0,0
2019-01-12T21:00:00Z,6.086,0,0
2019-01-12T22:00:00Z,5.975,0,0
2019-01-12T23:00:00Z,5.955,0,0
2019-01-13T00:00:00Z,6.169,0,0
2019-01-13T01:00:00Z,6.482,0,0
2019-01-13T02:00:00Z,6.896,0,0
2019-01-13T03:00:00Z,7.088,0,0
2019-01-13T04:00:00Z,7.209,0,0
2019-01-13T05:00:00Z,7.33,0,0
2019-01-13T06:00:00Z,7.518,0,0
2019-01-13T07:00:00Z,7.704,0.00398470686867,0.467215293131
2019-01-13T08:00:00Z,7.886,0.158607415397,13.0511925846
2019-01-13T09:00:00Z,8.193,0.698537836282,38.9219621637
2019-01-13T10:00:00Z,8.596,1.49947871931,64.1766212807
2019-01-13T11:00:00Z,8.84,1.37239438225,64.9884056177
2019-01-13T12:00:00Z,8.934,1.12586688158,58.2421331184
2019-01-13T13:00:00Z,8.977,1.07383952114,51.9243604789
2019-01-13T14:00:00Z,8.881,0.550469303592,29.9331306964
2019-01-13T15:00:00Z,8.729,0.119342860442,7.08755713956
2019-01-13T16:00:00Z,8.682,0,0
2019-01-13T17:00:00Z,8.673,0,0
2019-01-13T18:00:00Z,8.604,0,0
2019-01-13T19:00:00Z,8.429,0,0
2019-01-13T20:00:00Z,7.978,0,0
2019-01-13T21:00:00Z,7.437,0,0
2019-01-13T22:00:00Z,6.834,0,0
2019-01-13T23:00:00Z,6.291,0,0
2019-01-14T00:00:00Z,5.962,0,0
2019-01-14T01:00:00Z,5.856,0,0
2019-01-14T02:00:00Z,5.788,0,0
2019-01-14T03:00:00Z,5.729,0,0
2019-01-14T04:00:00Z,5.704,0,0
2019-01-14T05:00:00Z,5.658,0,0
2019-01-14T06:00:00Z,5.569,0,0
2019-01-14T07:00:00Z,5.503,0.0287013155453,1.38249868445
2019-01-14T08:00:00Z,5.715,1.17497464573,29.4133253543
2019-01-14T09:00:00Z,6.199,3.85529940537,66.9126005946
2019-01-14T10:00:00Z,6.662,8.76290238372,102.096597616
2019-01-14T11:00:00Z,6.996,24.7716898328,139.141510167
2019-01-14T12:00:00Z,6.991,24.3780096693,132.766790331
2019-01-14T13:00:00Z,6.689,17.9616979128,107.867102087
2019-01-14T14:00:00Z,6.087,9.9629971397,68.1047028603
2019-01-14T15:00:00Z,4.685,1.47061570009,15.5602842999
2019-01-14T16:00:00Z,3.213,0,0
2019-01-14T17:00:00Z,2.591,0,0
2019-01-14T18:00:00Z,2.131,0,0
2019-01-14T19:00:00Z,1.743,0,0
2019-01-14T20:00:00Z,1.421,0,0
2019-01-14T21:00:00Z,1.088,0,0
2019-01-14T22:00:00Z,0.839,0,0
2019-01-14T23:00:00Z,0.689,0,0
2019-01-15T00:00:00Z,0.734,0,0
2019-01-15T01:00:00Z,0.975,0,0
2019-01-15T02:00:00Z,1.419,0,0
2019-01-15T03:00:00Z,1.876,0,0
2019-01-15T04:00:00Z,2.256,0,0
2019-01-15T05:00:00Z,2.444,0,0
2019-01-15T06:00:00Z,2.582,0,0
2019-01-15T07:00:00Z,2.665,0.0668385403855,2.05286145961
2019-01-15T08:00:00Z,3.18,2.65783262997,36.82326737
2019-01-15T09:00:00Z,4.249,19.4666391187,93.9759608813
2019-01-15T10:00:00Z,5.608,63.6992899205,128.298410079
2019-01-15T11:00:00Z,6.811,81.5500519636,138.552548036
2019-01-15T12:00:00Z,7.37,55.2323258655,136.789874134
2019-01-15T13:00:00Z,7.341,26.7882995526,111.166200447
2019-01-15T14:00:00Z,6.865,8.53796445197,64.684635548
2019-01-15T15:00:00Z,5.982,0.996242183821,13.9376578162
2019-01-15T16:00:00Z,5.426,0,0
2019-01-15T17:00:00Z,5.343,0,0
2019-01-15T18:00:00Z,5.239,0,0
2019-01-15T19:00:00Z,5.126,0,0
2019-01-15T20:00:00Z,4.984,0,0
2019-01-15T21:00:00Z,4.887,0,0
2019-01-15T22:00:00Z,4.672,0,0
2019-01-15T23:00:00Z,4.413,0,0
2019-01-16T00:00:00Z,4.113,0,0
2019-01-16T01:00:00Z,3.98,0,0
2019-01-16T02:00:00Z,3.824,0,0
2019-01-16T03:00:00Z,3.646,0,0
2019-01-16T04:00:00Z,3.554,0,0
2019-01-16T05:00:00Z,3.581,0,0
2019-01-16T06:00:00Z,3.52,0,0
2019-01-16T07:00:00Z,3.326,0.0544563317798,2.22104366822
2019-01-16T08:00:00Z,3.437,1.32458373878,32.4611162612
2019-01-16T09:00:00Z,3.917,5.76858407434,79.8687159257
2019-01-16T10:00:00Z,4.541,8.47592734209,106.678372658
2019-01-16T11:00:00Z,5.052,11.0965273334,123.731172667
2019-01-16T12:00:00Z,5.321,8.71537757944,113.392822421
2019-01-16T13:00:00Z,5.357,4.38078431579,81.6930156842
2019-01-16T14:00:00Z,5.155,1.60416657381,44.0766334262
2019-01-16T15:00:00Z,4.72,0.22709729746,9.26110270254
2019-01-16T16:00:00Z,4.364,0,0
2019-01-16T17:00:00Z,4.141,0,0
2019-01-16T18:00:00Z,3.963,0,0
2019-01-16T19:00:00Z,3.862,0,0
2019-01-16T20:00:00Z,3.835,0,0
2019-01-16T21:00:00Z,3.902,0,0
2019-01-16T22:00:00Z,4.034,0,0
2019-01-16T23:00:00Z,4.095,0,0
2019-01-17T00:00:00Z,4.024,0,0
2019-01-17T01:00:00Z,3.735,0,0
2019-01-17T02:00:00Z,3.353,0,0
2019-01-17T03:00:00Z,2.928,0,0
2019-01-17T04:00:00Z,2.735,0,0
2019-01-17T05:00:00Z,2.972,0,0
2019-01-17T06:00:00Z,3.078,0,0
2019-01-17T07:00:00Z,3.336,0.0118476910673,1.05755230893
2019-01-17T08:00:00Z,3.823,0.150134426466,12.0023655735
2019-01-17T09:00:00Z,4.14,0.605276905925,34.7965230941
2019-01-17T10:00:00Z,4.229,1.61254061862,62.0043593814
2019-01-17T11:00:00Z,4.309,8.240475954,118.291924046
2019-01-17T12:00:00Z,4.239,14.2600788654,129.950821135
2019-01-17T13:00:00Z,3.958,12.7770109719,109.945389028
2019-01-17T14:00:00Z,3.5,4.87442008242,63.7942799176
2019-01-17T15:00:00Z,2.813,0.464795071567,12.6693049284
2019-01-17T16:00:00Z,2.321,0,0
2019-01-17T17:00:00Z,2.083,0,0
2019-01-17T18:00:00Z,1.885,0,0
2019-01-17T19:00:00Z,1.782,0,0
2019-01-17T20:00:00Z,1.511,0,0
2019-01-17T21:00:00Z,1.037,0,0
2019-01-17T22:00:00Z,0.417,0,0
2019-01-17T23:00:00Z,-0.142,0,0
2019-01-18T00:00:00Z,-0.614,0,0
2019-01-18T01:00:00Z,-0.977,0,0
2019-01-18T02:00:00Z,-1.201,0,0
2019-01-18T03:00:00Z,-0.907,0,0
2019-01-18T04:00:00Z,-0.454,0,0
2019-01-18T05:00:00Z,-0.459,0,0
2019-01-18T06:00:00Z,-0.902,0,0
2019-01-18T07:00:00Z,-1.332,0.396057316349,4.73724268365
2019-01-18T08:00:00Z,-0.526,6.46396790169,48.5499320983
2019-01-18T09:00:00Z,0.708,21.4188802395,98.1852197605
2019-01-18T10:00:00Z,1.738,46.5268750411,132.828724959
2019-01-18T11:00:00Z,2.763,72.2041624868,144.252537513
2019-01-18T12:00:00Z,3.408,84.0282302843,136.253469716
2019-01-18T13:00:00Z,3.459,60.1515583306,116.313941669
2019-01-18T14:00:00Z,2.69,19.7601080897,76.4803919103
2019-01-18T15:00:00Z,0.685,1.59184206002,18.74505794
2019-01-18T16:00:00Z,-0.478,0,0
2019-01-18T17:00:00Z,-0.809,0,0
2019-01-18T18:00:00Z,-1.16,0,0
2019-01-18T19:00:00Z,-1.511,0,0
2019-01-18T20:00:00Z,-1.781,0,0
2019-01-18T21:00:00Z,-2.043,0,0
2019-01-18T22:00:00Z,-2.263,0,0
2019-01-18T23:00:00Z,-2.52,0,0
2019-01-19T00:00:00Z,-2.854,0,0
2019-01-19T01:00:00Z,-3.128,0,0
2019-01-19T02:00:00Z,-3.309,0,0
2019-01-19T03:00:00Z,-3.413,0,0
2019-01-19T04:00:00Z,-3.472,0,0
2019-01-19T05:00:00Z,-3.504,0,0
2019-01-19T06:00:00Z,-3.542,0,0
2019-01-19T07:00:00Z,-3.506,1.22110699162,5.92979300838
2019-01-19T08:00:00Z,-2.402,31.3552378174,52.0828621826
2019-01-19T09:00:00Z,-0.837,109.309408697,75.7251913029
2019-01-19T10:00:00Z,1.118,178.605721522,81.7667784778
2019-01-19T11:00:00Z,2.423,206.43769962,85.1300003799
2019-01-19T12:00:00Z,3.007,190.0574702,86.1848297996
2019-01-19T13:00:00Z,2.974,137.351504481,81.911095519
2019-01-19T14:00:00Z,1.768,60.6993842201,66.9337157799
2019-01-19T15:00:00Z,-1.072,6.50230200049,23.8304979995
2019-01-19T16:00:00Z,-2.336,0,0
2019-01-19T17:00:00Z,-2.267,0,0
2019-01-19T18:00:00Z,-2.339,0,0
2019-01-19T19:00:00Z,-2.503,0,0
2019-01-19T20:00:00Z,-2.694,0,0
2019-01-19T21:00:00Z,-2.804,0,0
2019-01-19T22:00:00Z,-2.887,0,0
2019-01-19T23:00:00Z,-3.039,0,0
2019-01-20T00:00:00Z,-3.225,0,0
2019-01-20T01:00:00Z,-3.431,0,0
2019-01-20T02:00:00Z,-3.682,0,0
2019-01-20T03:00:00Z,-3.908,0,0
2019-01-20T04:00:00Z,-4.054,0,0
2019-01-20T05:00:00Z,-4.154,0,0
2019-01-20T06:00:00Z,-4.213,0,0
2019-01-20T07:00:00Z,-4.1,2.29375893789,6.58214106211
2019-01-20T08:00:00Z,-2.684,53.1076347371,44.4801652629
2019-01-20T09:00:00Z,-1.123,152.984110504,54.8192894962
2019-01-20T10:00:00Z,0.634,229.960685217,56.9424147835
2019-01-20T11:00:00Z,1.742,263.809747671,57.7834523294
2019-01-20T12:00:00Z,2.242,250.546545498,57.4192545022
2019-01-20T13:00:00Z,2.212,192.282061267,55.5153387332
2019-01-20T14:00:00Z,1.237,99.4987787109,49.7840212891
2019-01-20T15:00:00Z,-1.579,14.3590938414,23.3196061586
2019-01-20T16:00:00Z,-3.043,6.36452107791E-5,0.000836354789221
2019-01-20T17:00:00Z,-3.191,0,0
2019-01-20T18:00:00Z,-3.396,0,0
2019-01-20T19:00:00Z,-3.601,0,0
2019-01-20T20:00:00Z,-3.745,0,0
2019-01-20T21:00:00Z,-3.796,0,0
2019-01-20T22:00:00Z,-3.718,0,0
2019-01-20T23:00:00Z,-3.484,0,0
2019-01-21T00:00:00Z,-3.16,0,0
2019-01-21T01:00:00Z,-2.979,0,0
2019-01-21T02:00:00Z,-2.995,0,0
2019-01-21T03:00:00Z,-3.163,0,0
2019-01-21T04:00:00Z,-3.407,0,0
2019-01-21T05:00:00Z,-3.611,0,0
2019-01-21T06:00:00Z,-3.824,0,0
2019-01-21T07:00:00Z,-3.911,2.87724187406,7.24795812594
2019-01-21T08:00:00Z,-2.96,57.9781797837,44.2078202163
2019-01-21T09:00:00Z,-1.544,155.229089753,55.4994102467
2019-01-21T10:00:00Z,0.249,230.267265694,58.5458343058
2019-01-21T11:00:00Z,2.137,263.645806274,59.622893726
2019-01-21T12:00:00Z,2.75,249.71185835,59.5406416499
2019-01-21T13:00:00Z,2.734,191.127325128,57.8122748724
2019-01-21T14:00:00Z,1.599,98.55770467,52.00819533
2019-01-21T15:00:00Z,-0.549,14.4422221858,24.6163778142
2019-01-21T16:00:00Z,-1.7,0.000245698791904,0.0028543012081
2019-01-21T17:00:00Z,-2.142,0,0
2019-01-21T18:00:00Z,-2.628,0,0
2019-01-21T19:00:00Z,-3.046,0,0
2019-01-21T20:00:00Z,-3.333,0,0
2019-01-21T21:00:00Z,-3.639,0,0
2019-01-21T22:00:00Z,-3.931,0,0
2019-01-21T23:00:00Z,-4.13,0,0
2019-01-22T00:00:00Z,-4.219,0,0
2019-01-22T01:00:00Z,-4.287,0,0
2019-01-22T02:00:00Z,-4.316,0,0
2019-01-22T03:00:00Z,-4.269,0,0
2019-01-22T04:00:00Z,-4.181,0,0
2019-01-22T05:00:00Z,-4.1,0,0
2019-01-22T06:00:00Z,-4.059,0,0
2019-01-22T07:00:00Z,-3.977,0.090946613714,4.16175338629
2019-01-22T08:00:00Z,-3.556,0.82232271612,31.9723772839
2019-01-22T09:00:00Z,-2.905,1.42478042658,55.7656195734
2019-01-22T10:00:00Z,-2.25,1.80843440452,71.9017655955
2019-01-22T11:00:00Z,-1.789,1.58534898338,71.6980510166
2019-01-22T12:00:00Z,-1.431,1.36181284421,66.3248871558
2019-01-22T13:00:00Z,-1.202,0.890171444196,49.7450285558
